170.87,89.57,212.53,139.90,0.00
167.26,81.34,210.39,132.40,0.00
167.09,75.86,210.00,126.82,0.00
165.32,75.60,206.39,125.63,0.00
162.20,73.15,203.54,123.32,0.00
168.78,74.01,209.63,123.94,0.00
173.15,75.22,213.06,124.67,0.00
177.14,78.48,216.68,127.75,0.00
181.13,81.74,220.30,130.82,0.00
178.88,81.96,219.86,131.95,0.00
181.92,81.44,224.43,132.20,0.00
185.16,82.41,227.07,132.87,0.00
183.16,80.88,225.74,131.67,0.00
181.40,80.62,222.13,130.48,0.00
178.01,78.13,219.09,128.17,0.00
179.22,75.51,221.84,126.31,0.00
176.81,76.34,215.97,125.42,0.00
172.85,78.54,214.03,128.64,0.00
172.22,82.76,213.08,132.69,0.00
168.26,84.96,211.14,135.90,0.00
165.66,87.24,210.50,139.16,0.00
163.66,85.71,209.16,137.97,0.00
158.49,83.56,203.24,135.44,0.00
155.55,80.10,200.77,132.22,0.00
152.72,80.35,198.50,132.73,0.00
149.27,79.43,194.08,131.33,0.00
148.99,76.60,190.88,127.04,0.00
146.38,77.13,188.56,127.73,0.00
145.56,78.59,186.07,128.34,0.00
145.87,80.67,186.22,130.35,0.00
147.46,81.92,186.37,130.87,0.00
150.07,80.37,189.46,129.56,0.00
154.92,82.05,193.54,130.86,0.00
159.85,82.60,199.04,131.69,0.00
166.46,87.56,206.49,137.07,0.00
168.82,80.11,210.27,130.34,0.00
171.43,78.56,213.35,129.02,0.00
174.29,79.89,218.25,131.37,0.00
177.53,80.86,220.89,132.04,0.00
180.62,83.72,222.01,133.91,0.00
178.86,83.45,218.40,132.72,0.00
179.11,87.57,218.61,136.82,0.00
175.15,89.77,216.67,140.03,0.00
176.07,96.01,216.87,145.91,0.00
172.95,93.56,214.01,143.60,0.00
170.86,96.62,212.96,147.17,0.00
166.16,93.12,207.46,143.27,0.00
165.98,87.65,207.07,137.69,0.00
161.23,84.61,201.63,134.31,0.00
159.13,87.66,200.57,137.88,0.00
153.32,88.56,194.60,138.70,0.00
151.45,92.07,192.58,142.13,0.00
148.51,88.61,190.11,138.91,0.00
147.80,86.88,188.99,136.98,0.00
146.01,86.12,188.48,136.85,0.00
143.19,86.36,186.20,137.36,0.00
141.40,85.59,185.68,137.24,0.00
140.97,86.53,183.09,137.09,0.00
138.14,86.77,180.81,137.60,0.00
135.32,87.01,178.53,138.12,0.00
